Project Name,Package Name,Type Name,Code Smell
finetuned_correct2,declaration,fields,Unutilized Abstraction
finetuned_correct2,declaration,fields,Broken Modularization
finetuned_correct2,declaration,declaration,Unutilized Abstraction
finetuned_correct2,declaration,RequestResourcesTransition,Unutilized Abstraction
finetuned_correct2,declaration,RedisRegistry,Unutilized Abstraction
finetuned_correct2,declaration,TestCoyoteAdapter,Unutilized Abstraction
finetuned_correct2,declaration,PathParamServlet,Unutilized Abstraction
finetuned_correct2,declaration,DubboProtocol,Deficient Encapsulation
finetuned_correct2,declaration,as,Broken Modularization
finetuned_correct2,declaration,as,Unutilized Abstraction
finetuned_correct2,declaration,as,Broken Modularization
finetuned_correct2,declaration,as,Unutilized Abstraction
finetuned_correct2,declaration,as,Broken Modularization
finetuned_correct2,declaration,as,Unutilized Abstraction
finetuned_correct2,declaration,as,Broken Modularization
finetuned_correct2,declaration,as,Unutilized Abstraction
finetuned_correct2,declaration,as,Broken Modularization
finetuned_correct2,declaration,as,Unutilized Abstraction
finetuned_correct2,declaration,as,Broken Modularization
finetuned_correct2,declaration,as,Unutilized Abstraction
finetuned_correct2,declaration,as,Broken Modularization
finetuned_correct2,declaration,as,Unutilized Abstraction
finetuned_correct2,declaration,as,Broken Modularization
finetuned_correct2,declaration,as,Unutilized Abstraction
finetuned_correct2,declaration,as,Broken Modularization
finetuned_correct2,declaration,as,Unutilized Abstraction
finetuned_correct2,declaration,as,Broken Modularization
finetuned_correct2,declaration,as,Unutilized Abstraction
finetuned_correct2,declaration,as,Broken Modularization
finetuned_correct2,declaration,as,Unutilized Abstraction
finetuned_correct2,declaration,as,Broken Modularization
finetuned_correct2,declaration,as,Unutilized Abstraction
finetuned_correct2,declaration,as,Broken Modularization
finetuned_correct2,declaration,as,Unutilized Abstraction
finetuned_correct2,declaration,as,Broken Modularization
finetuned_correct2,declaration,as,Unutilized Abstraction
finetuned_correct2,declaration,as,Broken Modularization
finetuned_correct2,declaration,as,Unutilized Abstraction
finetuned_correct2,declaration,as,Broken Modularization
finetuned_correct2,declaration,as,Unutilized Abstraction
finetuned_correct2,declaration,as,Broken Modularization
finetuned_correct2,declaration,as,Unutilized Abstraction
finetuned_correct2,declaration,as,Broken Modularization
finetuned_correct2,declaration,as,Unutilized Abstraction
finetuned_correct2,declaration,as,Broken Modularization
finetuned_correct2,declaration,as,Unutilized Abstraction
finetuned_correct2,declaration,as,Broken Modularization
finetuned_correct2,declaration,as,Unnecessary Abstraction
finetuned_correct2,declaration,as,Unutilized Abstraction
finetuned_correct2,declaration,RemoteTaskRunnerTestUtils,Unutilized Abstraction
finetuned_correct2,declaration,TestableRemoteTaskRunner,Unutilized Abstraction
finetuned_correct2,declaration,names,Unnecessary Abstraction
finetuned_correct2,declaration,names,Unutilized Abstraction
finetuned_correct2,declaration,to,Unutilized Abstraction
finetuned_correct2,declaration,ChunkedInputFilter,Unutilized Abstraction
finetuned_correct2,declaration,TypeSerializerTestCoverageTest,Unutilized Abstraction
finetuned_correct2,declaration,Room,Cyclic-Dependent Modularization
finetuned_correct2,declaration,Player,Cyclic-Dependent Modularization
finetuned_correct2,declaration,JedisMethodInterceptorTest,Unutilized Abstraction
finetuned_correct2,declaration,JedisMethodInterceptorTest,Deficient Encapsulation
finetuned_correct2,declaration,Constants,Deficient Encapsulation
finetuned_correct2,declaration,AbstractJMeterGuiComponent,Unutilized Abstraction
finetuned_correct2,declaration,IndexPersistBenchmark,Unutilized Abstraction
finetuned_correct2,declaration,NativeRowPartitionerSupplier,Unutilized Abstraction
finetuned_correct2,declaration,OnHeapRowPartitionerSupplier,Unutilized Abstraction
finetuned_correct2,declaration,NativeRowPartitioner,Unutilized Abstraction
finetuned_correct2,declaration,OnHeapRowPartitioner,Unutilized Abstraction
finetuned_correct2,declaration,has,Unutilized Abstraction
finetuned_correct2,declaration,TestContextConfigAnnotation,Unutilized Abstraction
finetuned_correct2,declaration,SourceApiV3ResourceTest,Unutilized Abstraction
finetuned_correct2,com.ai.cloud.skywalking.analysis.categorize2chain.model,ChainNode,Insufficient Modularization
finetuned_correct2,com.ai.cloud.skywalking.analysis.categorize2chain.model,Builder,Multifaceted Abstraction
finetuned_correct2,com.ai.cloud.skywalking.analysis.categorize2chain.model,JsonDeserializerForChainNode,Unutilized Abstraction
finetuned_correct2,com.ai.cloud.skywalking.analysis.categorize2chain.model,ChainInfo,Unutilized Abstraction
finetuned_correct2,com.ai.cloud.skywalking.analysis.categorize2chain,SpanEntry,Unutilized Abstraction
finetuned_correct2,org.apache.jmeter.save,Test,Unutilized Abstraction
finetuned_correct2,org.apache.jmeter.save,was,Unutilized Abstraction
finetuned_correct2,org.apache.jmeter.save,was,Broken Modularization
finetuned_correct2,org.apache.jmeter.save,was,Unutilized Abstraction
finetuned_correct2,org.apache.jmeter.save,was,Broken Modularization
finetuned_correct2,org.apache.jmeter.save,is,Unutilized Abstraction
finetuned_correct2,org.apache.jmeter.save,is,Broken Modularization
finetuned_correct2,org.apache.jmeter.save,is,Unutilized Abstraction
finetuned_correct2,org.apache.jmeter.save,is,Broken Modularization
finetuned_correct2,org.apache.jmeter.save,is,Unutilized Abstraction
finetuned_correct2,org.apache.jmeter.save,is,Broken Modularization
finetuned_correct2,org.apache.jmeter.save,is,Unutilized Abstraction
finetuned_correct2,org.apache.jmeter.save,is,Broken Modularization
finetuned_correct2,org.apache.jmeter.save,is,Unutilized Abstraction
finetuned_correct2,org.apache.jmeter.save,is,Broken Modularization
finetuned_correct2,org.apache.jmeter.save,is,Unutilized Abstraction
finetuned_correct2,org.apache.jmeter.save,is,Broken Modularization
finetuned_correct2,org.apache.jmeter.save,is,Unutilized Abstraction
finetuned_correct2,org.apache.jmeter.save,is,Broken Modularization
finetuned_correct2,org.apache.jmeter.save,is,Unutilized Abstraction
finetuned_correct2,org.apache.jmeter.save,is,Broken Modularization
finetuned_correct2,org.apache.jmeter.save,is,Unutilized Abstraction
finetuned_correct2,org.apache.jmeter.save,is,Broken Modularization
finetuned_correct2,org.apache.jmeter.save,is,Unutilized Abstraction
finetuned_correct2,org.apache.jmeter.save,is,Broken Modularization
finetuned_correct2,org.apache.jmeter.save,is,Unutilized Abstraction
finetuned_correct2,org.apache.jmeter.save,is,Broken Modularization
finetuned_correct2,org.apache.jmeter.save,is,Unutilized Abstraction
finetuned_correct2,org.apache.jmeter.save,is,Broken Modularization
finetuned_correct2,org.apache.jmeter.save,is,Unutilized Abstraction
finetuned_correct2,org.apache.jmeter.save,is,Broken Modularization
finetuned_correct2,org.apache.jmeter.save,is,Unutilized Abstraction
finetuned_correct2,org.apache.jmeter.save,is,Broken Modularization
finetuned_correct2,org.apache.jmeter.save,is,Unutilized Abstraction
finetuned_correct2,org.apache.jmeter.save,is,Broken Modularization
finetuned_correct2,org.apache.jmeter.save,is,Unnecessary Abstraction
finetuned_correct2,org.apache.jmeter.save,is,Unutilized Abstraction
finetuned_correct2,org.apache.jmeter.save,is,Broken Modularization
finetuned_correct2,org.apache.jmeter.save,is,Unnecessary Abstraction
finetuned_correct2,org.apache.jmeter.save,is,Unutilized Abstraction
finetuned_correct2,org.apache.jmeter.save,is,Unnecessary Abstraction
finetuned_correct2,org.apache.jmeter.save,is,Unutilized Abstraction
finetuned_correct2,org.apache.jmeter.save,is,Unnecessary Abstraction
finetuned_correct2,org.apache.jmeter.save,is,Unutilized Abstraction
finetuned_correct2,org.apache.jmeter.save,is,Unnecessary Abstraction
finetuned_correct2,org.apache.jmeter.save,is,Unutilized Abstraction
finetuned_correct2,org.apache.jmeter.save,SaveService,Unutilized Abstraction
finetuned_correct2,org.apache.jmeter.save,SaveService,Deficient Encapsulation
finetuned_correct2,org.apache.jmeter.save,SaveService,Unutilized Abstraction
finetuned_correct2,org.apache.jmeter.save,SaveService,Deficient Encapsulation
finetuned_correct2,org.apache.jmeter.save,XStreamWrapper,Unutilized Abstraction
finetuned_correct2,org.apache.jmeter.protocol.jdbc.sampler,JDBCSampler,Deficient Encapsulation
finetuned_correct2,org.apache.jmeter.protocol.jdbc.config.gui,PoolConfigGui,Unutilized Abstraction
finetuned_correct2,org.apache.pulsar.tests.integration.auth.token,PulsarTokenAuthenticationBaseSuite,Unutilized Abstraction
finetuned_correct2,org.apache.pulsar.tests.integration.cli,ClusterMetadataTearDownTest,Unutilized Abstraction
finetuned_correct2,org.apache.pulsar.tests.integration.presto,variables,Unutilized Abstraction
finetuned_correct2,org.apache.flink.runtime.resourcemanager,ResourceManagerFactoryImpl,Unutilized Abstraction
finetuned_correct2,org.apache.flink.runtime.resourcemanager,KeySerializerWrapper,Unutilized Abstraction
finetuned_correct2,org.apache.flink.runtime.leaderelection,LeaderChangeClusterComponentsTest,Unutilized Abstraction
finetuned_correct2,org.apache.flink.runtime.leaderelection,LeaderChangeClusterComponentsTest,Deficient Encapsulation
finetuned_correct2,org.apache.flink.runtime.leaderelection,JobManagerLeaderElectionTest,Unutilized Abstraction
finetuned_correct2,org.apache.flink.runtime.leaderelection,JobManagerLeaderElectionTest,Deficient Encapsulation
finetuned_correct2,org.apache.pulsar.common.util.collections,ConcurrentOpenHashMapTest,Unutilized Abstraction
finetuned_correct2,org.apache.pulsar.common.util.collections,BaseSection,Unutilized Abstraction
finetuned_correct2,org.apache.pulsar.common.util.collections,Section,Unutilized Abstraction
finetuned_correct2,org.apache.pulsar.proxy.server,ProxyStatsTest,Unutilized Abstraction
finetuned_correct2,org.apache.pulsar.proxy.server,ProxyAuthenticationTest,Unutilized Abstraction
finetuned_correct2,org.apache.pulsar.proxy.server,BasicAuthenticationData,Unutilized Abstraction
finetuned_correct2,org.apache.pulsar.proxy.server,ProxyForwardAuthDataTest,Unutilized Abstraction
finetuned_correct2,org.apache.pulsar.proxy.server,AdminProxyHandlerTest,Unutilized Abstraction
finetuned_correct2,org.apache.pulsar.proxy.server,ProxyRolesEnforcementTest,Unutilized Abstraction
finetuned_correct2,org.apache.pulsar.proxy.server,BasicAuthenticationData,Unutilized Abstraction
finetuned_correct2,org.apache.pulsar.proxy.server,BasicAuthentication,Unutilized Abstraction
finetuned_correct2,org.apache.pulsar.proxy.server,BasicAuthenticationProvider,Unutilized Abstraction
finetuned_correct2,org.apache.pulsar.proxy.server,ProxyWithAuthorizationTest,Unutilized Abstraction
finetuned_correct2,org.apache.pulsar.proxy.server,and,Unnecessary Abstraction
finetuned_correct2,org.apache.pulsar.proxy.server,ProxyAuthenticatedProducerConsumerTest,Unutilized Abstraction
finetuned_correct2,org.apache.pulsar.proxy.server,ProxyService,Deficient Encapsulation
finetuned_correct2,org.apache.pulsar.proxy.server,ProxyWithoutServiceDiscoveryTest,Unutilized Abstraction
finetuned_correct2,org.apache.pulsar.proxy.server,ProxyWithAuthorizationNegTest,Unutilized Abstraction
finetuned_correct2,org.apache.pulsar.proxy.server,ParserProxyHandler,Unutilized Abstraction
finetuned_correct2,org.apache.jmeter.visualizers.backend,AbstractBackendListenerClient,Unutilized Abstraction
finetuned_correct2,org.apache.flink.runtime.jobmaster.slotpool,PhysicalSlotProviderResource,Unutilized Abstraction
finetuned_correct2,org.apache.flink.runtime.jobmaster.slotpool,that,Broken Modularization
finetuned_correct2,org.apache.flink.runtime.jobmaster.slotpool,SlotPoolUtils,Deficient Encapsulation
finetuned_correct2,org.apache.rocketmq.broker.processor,ClientManageProcessor,Unutilized Abstraction
finetuned_correct2,org.apache.rocketmq.broker.processor,SendMessageProcessorTest,Unutilized Abstraction
finetuned_correct2,org.apache.rocketmq.broker.client,ConsumerManager,Unutilized Abstraction
finetuned_correct2,org.apache.rocketmq.broker.client,ProducerManagerTest,Unutilized Abstraction
finetuned_correct2,org.apache.rocketmq.store,MappedFile,Deficient Encapsulation
finetuned_correct2,org.apache.rocketmq.store,MappedFileQueue,Unutilized Abstraction
finetuned_correct2,org.apache.rocketmq.store,StoreStatsService,Unutilized Abstraction
finetuned_correct2,org.apache.rocketmq.store,MyMessageArrivingListener,Unutilized Abstraction
finetuned_correct2,org.apache.rocketmq.store,AppendCallbackTest,Unutilized Abstraction
finetuned_correct2,org.apache.rocketmq.common.protocol,RequestCode,Deficient Encapsulation
finetuned_correct2,org.apache.rocketmq.common.protocol,RequestCode,Broken Modularization
finetuned_correct2,org.apache.rocketmq.common.protocol,RequestCode,Unutilized Abstraction
finetuned_correct2,org.apache.rocketmq.common.protocol,RequestCode,Deficient Encapsulation
finetuned_correct2,org.apache.rocketmq.common.protocol,RequestCode,Broken Modularization
finetuned_correct2,org.apache.rocketmq.common,BrokerConfig,Deficient Encapsulation
finetuned_correct2,org.apache.rocketmq.common,BrokerConfig,Broken Modularization
finetuned_correct2,org.apache.rocketmq.common,MixAll,Deficient Encapsulation
finetuned_correct2,org.apache.rocketmq.common,MixAll,Broken Modularization
finetuned_correct2,org.apache.rocketmq.common,to,Unnecessary Abstraction
finetuned_correct2,org.apache.rocketmq.common,FileUtils,Unutilized Abstraction
finetuned_correct2,org.apache.rocketmq.common,UtilAll,Deficient Encapsulation
finetuned_correct2,org.apache.rocketmq.store.schedule,ScheduleMessageService,Deficient Encapsulation
finetuned_correct2,org.apache.rocketmq.store.schedule,OffsetDelayInfo,Unutilized Abstraction
finetuned_correct2,org.apache.rocketmq.store.schedule,DeliverDelayedMessageTimerTask,Unutilized Abstraction
finetuned_correct2,org.apache.rocketmq.common.protocol.header,PullMessageRequestHeader,Insufficient Modularization
finetuned_correct2,org.apache.rocketmq.common.protocol.header,Builder,Multifaceted Abstraction
finetuned_correct2,org.apache.rocketmq.common.protocol.heartbeat,SubscriptionData,Deficient Encapsulation
finetuned_correct2,org.apache.rocketmq.common.protocol.heartbeat,SubscriptionData,Insufficient Modularization
finetuned_correct2,org.apache.rocketmq.common.message,Message,Deficient Encapsulation
finetuned_correct2,org.apache.rocketmq.common.message,Message,Insufficient Modularization
finetuned_correct2,org.apache.rocketmq.broker.plugin,AbstractPluginMessageStore,Unutilized Abstraction
finetuned_correct2,org.apache.rocketmq.broker.plugin,AbstractPluginMessageStore,Insufficient Modularization
finetuned_correct2,org.apache.rocketmq.example.benchmark,StatsBenchmarkConsumer,Unutilized Abstraction
finetuned_correct2,org.apache.cassandra.repair.consistent,PendingAntiCompaction,Unutilized Abstraction
finetuned_correct2,org.apache.cassandra.repair.consistent,AcquisitionCallable,Unutilized Abstraction
finetuned_correct2,org.apache.cassandra.repair.consistent,AcquisitionCallback,Unutilized Abstraction
finetuned_correct2,org.apache.cassandra.db.compaction,PendingRepairManager,Unutilized Abstraction
finetuned_correct2,org.apache.cassandra.db.compaction,PendingRepairManager,Insufficient Modularization
finetuned_correct2,org.apache.cassandra.db.compaction,RepairFinishedCompactionTask,Unutilized Abstraction
finetuned_correct2,org.apache.cassandra.db.compaction,PendingRepairManager,Unutilized Abstraction
finetuned_correct2,org.apache.cassandra.db.compaction,PendingRepairManager,Insufficient Modularization
finetuned_correct2,org.apache.cassandra.db.compaction,RepairFinishedCompactionTask,Unutilized Abstraction
finetuned_correct2,org.apache.cassandra.db.compaction,LongCompactionsTest,Unutilized Abstraction
finetuned_correct2,org.apache.cassandra.db.compaction,LongCompactionsTest,Deficient Encapsulation
finetuned_correct2,org.apache.cassandra.db.compaction,name,Broken Modularization
finetuned_correct2,org.apache.cassandra.db.compaction,CompactionTask,Unutilized Abstraction
finetuned_correct2,org.apache.cassandra.db.compaction,CompactionAwareWriterTestRefactored,Unutilized Abstraction
finetuned_correct2,org.apache.cassandra.db.compaction,DateTieredCompactionStrategy,Unutilized Abstraction
finetuned_correct2,org.apache.cassandra.db.compaction,AbstractCompactionStrategy,Deficient Encapsulation
finetuned_correct2,org.apache.cassandra.db.compaction,AbstractCompactionStrategy,Insufficient Modularization
finetuned_correct2,org.apache.cassandra.db.compaction,ScannerList,Unutilized Abstraction
finetuned_correct2,org.apache.cassandra.db.compaction,ScannerList,Deficient Encapsulation
finetuned_correct2,org.apache.pulsar.client.cli,RootParams,Broken Modularization
finetuned_correct2,org.apache.pulsar.client.cli,that,Unutilized Abstraction
finetuned_correct2,org.apache.pulsar.client.cli,PulsarClientToolTest,Unutilized Abstraction
finetuned_correct2,org.apache.catalina.filters,CsrfPreventionFilter,Unutilized Abstraction
finetuned_correct2,org.apache.catalina.filters,since,Unutilized Abstraction
finetuned_correct2,org.apache.catalina.filters,since,Broken Modularization
finetuned_correct2,org.apache.catalina.filters,with,Unnecessary Abstraction
finetuned_correct2,org.apache.catalina.filters,with,Unutilized Abstraction
finetuned_correct2,org.apache.catalina.filters,CorsFilter,Unutilized Abstraction
finetuned_correct2,org.apache.cassandra.db,PartitionColumns,Deficient Encapsulation
finetuned_correct2,org.apache.cassandra.db,PartitionColumns,Insufficient Modularization
finetuned_correct2,org.apache.cassandra.db,Columns,Unutilized Abstraction
finetuned_correct2,org.apache.cassandra.db,Columns,Deficient Encapsulation
finetuned_correct2,org.apache.cassandra.db,Columns,Insufficient Modularization
finetuned_correct2,org.apache.cassandra.db,Columns,Unutilized Abstraction
finetuned_correct2,org.apache.cassandra.db,Columns,Unutilized Abstraction
finetuned_correct2,org.apache.cassandra.db,Columns,Unutilized Abstraction
finetuned_correct2,org.apache.cassandra.db,ColumnDefinitions,Unnecessary Abstraction
finetuned_correct2,org.apache.cassandra.db,ColumnDefinitions,Unutilized Abstraction
finetuned_correct2,org.apache.cassandra.db,ColumnDefinitions,Deficient Encapsulation
finetuned_correct2,org.apache.cassandra.db,Columns,Unutilized Abstraction
finetuned_correct2,org.apache.cassandra.db,Columns,Unutilized Abstraction
finetuned_correct2,org.apache.cassandra.db,Memtable,Deficient Encapsulation
finetuned_correct2,org.apache.cassandra.db,RowIteratorFactory,Unutilized Abstraction
finetuned_correct2,org.apache.cassandra.db,ConvertToColumnIterator,Unutilized Abstraction
finetuned_correct2,org.apache.cassandra.db,HintedHandOffManager,Cyclic-Dependent Modularization
finetuned_correct2,org.apache.cassandra.db,AbstractTable,Unutilized Abstraction
finetuned_correct2,org.apache.cassandra.db,AbstractTable,Broken Hierarchy
finetuned_correct2,org.apache.cassandra.db,called,Unutilized Abstraction
finetuned_correct2,org.apache.cassandra.db,has,Unutilized Abstraction
finetuned_correct2,org.apache.cassandra.db,also,Unutilized Abstraction
finetuned_correct2,org.apache.cassandra.db,RowMutation,Deficient Encapsulation
finetuned_correct2,org.apache.cassandra.db,RowMutation,Cyclic-Dependent Modularization
finetuned_correct2,org.apache.cassandra.db,ColumnsTest,Cyclic-Dependent Modularization
finetuned_correct2,org.apache.cassandra.db,ColumnsCheck,Cyclic-Dependent Modularization
finetuned_correct2,org.apache.cassandra.db,due,Unutilized Abstraction
finetuned_correct2,org.apache.cassandra.db,due,Broken Modularization
finetuned_correct2,org.apache.cassandra.db,AbstractColumnContainer,Deficient Encapsulation
finetuned_correct2,org.apache.cassandra.db,AbstractColumnContainer,Insufficient Modularization
finetuned_correct2,org.apache.cassandra.db,DeletionInfo,Deficient Encapsulation
finetuned_correct2,org.apache.cassandra.db,SuperColumn,Cyclic-Dependent Modularization
finetuned_correct2,org.apache.cassandra.db,SuperColumn,Insufficient Modularization
finetuned_correct2,org.apache.cassandra.db,SuperColumnSerializer,Unutilized Abstraction
finetuned_correct2,org.apache.cassandra.db,ColumnIndex,Deficient Encapsulation
finetuned_correct2,org.apache.cassandra.db,Builder,Unutilized Abstraction
finetuned_correct2,org.apache.cassandra.db,RowIndexEntryTest,Unutilized Abstraction
finetuned_correct2,org.apache.cassandra.db,RowIndexEntry,Deficient Encapsulation
finetuned_correct2,org.apache.cassandra.db,IndexedEntry,Unutilized Abstraction
finetuned_correct2,org.apache.cassandra.db,to,Unutilized Abstraction
finetuned_correct2,org.apache.cassandra.db,to,Broken Modularization
finetuned_correct2,org.apache.cassandra.db,SliceFromReadCommand,Deficient Encapsulation
finetuned_correct2,org.apache.cassandra.db,Builder,Unutilized Abstraction
finetuned_correct2,org.apache.cassandra.db,SliceFromReadCommandSerializer,Unutilized Abstraction
finetuned_correct2,org.apache.cassandra.db,Table,Deficient Encapsulation
finetuned_correct2,org.apache.cassandra.db,Table,Cyclic-Dependent Modularization
finetuned_correct2,org.apache.cassandra.db,creation,Unnecessary Abstraction
finetuned_correct2,org.apache.cassandra.db,creation,Unutilized Abstraction
finetuned_correct2,org.apache.cassandra.db,RowMutation,Unutilized Abstraction
finetuned_correct2,org.apache.cassandra.db,RowMutation,Deficient Encapsulation
finetuned_correct2,org.apache.cassandra.db,RowMutationSerializer,Unutilized Abstraction
finetuned_correct2,org.apache.cassandra.db,now,Broken Modularization
finetuned_correct2,org.apache.cassandra.db,as,Broken Modularization
finetuned_correct2,org.apache.cassandra.db,RangeSliceCommand,Deficient Encapsulation
finetuned_correct2,org.apache.cassandra.db,RangeSliceCommand,Cyclic-Dependent Modularization
finetuned_correct2,org.apache.cassandra.db,RangeSliceCommandSerializer,Cyclic-Dependent Modularization
finetuned_correct2,org.apache.cassandra.db,instead,Broken Modularization
finetuned_correct2,org.apache.cassandra.db,allows,Unutilized Abstraction
finetuned_correct2,org.apache.cassandra.db,allows,Broken Modularization
finetuned_correct2,org.apache.cassandra.db,CounterMutation,Unutilized Abstraction
finetuned_correct2,org.apache.cassandra.db,CounterMutation,Deficient Encapsulation
finetuned_correct2,org.apache.cassandra.db,CounterMutationSerializer,Unutilized Abstraction
finetuned_correct2,org.apache.cassandra.db,AtomicBTreeColumns,Unutilized Abstraction
finetuned_correct2,org.apache.cassandra.db,AtomicBTreeColumns,Deficient Encapsulation
finetuned_correct2,org.apache.cassandra.db,ColumnUpdater,Unutilized Abstraction
finetuned_correct2,org.apache.cassandra.db,to,Unutilized Abstraction
finetuned_correct2,org.apache.cassandra.db,to,Broken Modularization
finetuned_correct2,org.apache.cassandra.db,SystemTable,Deficient Encapsulation
finetuned_correct2,org.apache.cassandra.db,SystemTable,Cyclic-Dependent Modularization
finetuned_correct2,org.apache.cassandra.db,StorageMetadata,Unutilized Abstraction
finetuned_correct2,org.apache.cassandra.db,ScrubTest,Unutilized Abstraction
finetuned_correct2,org.apache.cassandra.db,ScrubTest,Deficient Encapsulation
finetuned_correct2,org.apache.cassandra.db,Keyspace,Deficient Encapsulation
finetuned_correct2,org.apache.cassandra.db.partitions,AbstractBTreePartition,Unutilized Abstraction
finetuned_correct2,org.apache.cassandra.db.partitions,AbstractBTreePartition,Unutilized Abstraction
finetuned_correct2,org.apache.cassandra.db.partitions,PurgingPartitionIterator,Unutilized Abstraction
finetuned_correct2,org.apache.hadoop.yarn.server.resourcemanager.security,TestRMDelegationTokenSecretManager,Unutilized Abstraction
finetuned_correct2,org.apache.hadoop.yarn.server.resourcemanager.security,MyMockRM,Unutilized Abstraction
finetuned_correct2,org.apache.hadoop.yarn.server.resourcemanager.security,TestRMDelegationTokenSecretManager,Unutilized Abstraction
finetuned_correct2,org.apache.hadoop.yarn.server.resourcemanager.security,TestClientToAMTokens,Unutilized Abstraction
finetuned_correct2,com.alibaba.rocketmq.tools.command.topic,UpdateTopicSubCommand,Unutilized Abstraction
finetuned_correct2,org.apache.flink.contrib.streaming.state,RocksDBAggregatingState,Unutilized Abstraction
finetuned_correct2,org.apache.flink.contrib.streaming.state,AbstractRocksDBState,Unutilized Abstraction
finetuned_correct2,structure,AjpAprProcessor,Unutilized Abstraction
finetuned_correct2,structure,names,Broken Modularization
finetuned_correct2,structure,ContainersMonitorImpl,Unutilized Abstraction
finetuned_correct2,structure,in,Unutilized Abstraction
finetuned_correct2,org.apache.coyote.ajp,AjpProcessor,Unutilized Abstraction
finetuned_correct2,org.apache.coyote.ajp,AjpProcessor,Multifaceted Abstraction
finetuned_correct2,org.apache.coyote.ajp,AjpProcessor,Unutilized Abstraction
finetuned_correct2,org.apache.coyote.ajp,AbstractAjpProcessor,Multifaceted Abstraction
finetuned_correct2,org.apache.coyote.ajp,AbstractAjpProcessor,Unutilized Abstraction
finetuned_correct2,org.apache.coyote.ajp,AjpMessage,Unutilized Abstraction
finetuned_correct2,org.apache.coyote.ajp,AjpProcessor,Unutilized Abstraction
finetuned_correct2,org.apache.coyote.ajp,AjpProcessor,Deficient Encapsulation
finetuned_correct2,org.apache.catalina.manager.host,Constants,Deficient Encapsulation
finetuned_correct2,org.apache.catalina.manager.host,Constants,Broken Modularization
finetuned_correct2,org.apache.catalina.manager.host,HTMLHostManagerServlet,Unutilized Abstraction
finetuned_correct2,org.apache.rocketmq.proxy.grpc.service.cluster,PullMessageService,Unutilized Abstraction
finetuned_correct2,io.druid.segment.loading,LocalDataSegmentPusherTest,Unutilized Abstraction
finetuned_correct2,org.apache.dubbo.remoting.zookeeper.curator,CuratorZookeeperClient,Insufficient Modularization
finetuned_correct2,org.apache.dubbo.remoting.zookeeper.curator,NodeCacheListenerImpl,Unutilized Abstraction
finetuned_correct2,org.apache.dubbo.remoting.zookeeper.curator,CuratorWatcherImpl,Unutilized Abstraction
finetuned_correct2,org.apache.dubbo.remoting.zookeeper.curator,CuratorConnectionStateListener,Unutilized Abstraction
finetuned_correct2,org.apache.catalina.startup,TomcatRefactored,Unutilized Abstraction
finetuned_correct2,org.apache.catalina.startup,HelloServlet,Unutilized Abstraction
finetuned_correct2,org.apache.catalina.startup,Bootstrap,Unutilized Abstraction
finetuned_correct2,org.apache.catalina.startup,HostConfig,Unutilized Abstraction
finetuned_correct2,org.apache.catalina.startup,HostConfig,Broken Modularization
finetuned_correct2,org.apache.catalina.startup,TaglibListenerRule,Unutilized Abstraction
finetuned_correct2,org.apache.catalina.startup,of,Unutilized Abstraction
finetuned_correct2,org.apache.catalina.startup,as,Unutilized Abstraction
finetuned_correct2,org.apache.cassandra.tools,fields,Broken Modularization
finetuned_correct2,org.apache.cassandra.tools,NodeProbe,Unutilized Abstraction
finetuned_correct2,org.apache.cassandra.tools,ConnectionParams,Unutilized Abstraction
finetuned_correct2,org.apache.cassandra.tools,to,Broken Modularization
finetuned_correct2,org.apache.cassandra.tools,NodeProbe,Unutilized Abstraction
finetuned_correct2,org.apache.cassandra.tools,NodeProbe,Insufficient Modularization
finetuned_correct2,org.apache.cassandra.tools,ColumnFamilyStoreMBeanIterator,Unutilized Abstraction
finetuned_correct2,org.apache.cassandra.tools,ThreadPoolProxyMBeanIterator,Unutilized Abstraction
finetuned_correct2,org.apache.cassandra.tools,SSTableMetadataViewerTest,Unutilized Abstraction
finetuned_correct2,org.apache.cassandra.tools,SSTableExportTest,Unutilized Abstraction
finetuned_correct2,org.apache.cassandra.tools,StandaloneSplitter,Imperative Abstraction
finetuned_correct2,org.apache.cassandra.tools,StandaloneSplitter,Unutilized Abstraction
finetuned_correct2,org.apache.cassandra.tools,StandaloneSplitter,Deficient Encapsulation
finetuned_correct2,org.apache.cassandra.tools,from,Unutilized Abstraction
finetuned_correct2,org.apache.cassandra.tools,to,Unutilized Abstraction
finetuned_correct2,org.apache.cassandra.service,StorageProxyMBean,Insufficient Modularization
finetuned_correct2,org.apache.cassandra.service,RemoveTest,Unutilized Abstraction
finetuned_correct2,org.apache.cassandra.service,RemoveTest,Deficient Encapsulation
finetuned_correct2,org.apache.cassandra.service,NotificationSink,Deficient Encapsulation
finetuned_correct2,org.apache.cassandra.service,ConsistencyChecker,Unutilized Abstraction
finetuned_correct2,org.apache.cassandra.service,DigestResponseHandler,Unutilized Abstraction
finetuned_correct2,org.apache.cassandra.service,DataRepairHandler,Unutilized Abstraction
finetuned_correct2,org.apache.cassandra.service,CassandraServer,Unutilized Abstraction
finetuned_correct2,org.apache.cassandra.service,StorageService,Deficient Encapsulation
finetuned_correct2,org.apache.cassandra.service,ConsistencyManager,Unutilized Abstraction
finetuned_correct2,org.apache.cassandra.service,BootstrapInitiateDoneVerbHandler,Unutilized Abstraction
finetuned_correct2,org.apache.cassandra.service,ThreadFactoryImpl,Unutilized Abstraction
